,Model,Activity,Age,Weight_kg,Height_m,Muscle_Name,Value
158,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m2_laminar_r,0.71022479
159,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m3_laminar_r,0.33002788
160,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m4_laminar_r,0.26060835
161,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m5_laminar_r,14.47801117
162,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m1s_l,1.06111859
163,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m1t_1_l,0.86040347
164,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m1t_2_l,0.66478959
165,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m1t_3_l,1.09443919
166,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m2s_l,0.59643111
167,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m2t_1_l,0.57857821
168,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m2t_2_l,6.70957476
169,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m2t_3_l,8.26886562
170,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m3s_l,0.74303147
171,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m3t_1_l,0.79607522
172,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m3t_2_l,0.79058950
173,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m3t_3_l,0.79058950
174,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m4s_l,0.91051199
175,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m4t_1_l,0.87035576
176,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m4t_2_l,0.89783094
177,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m4t_3_l,0.96537503
178,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m5s_l,6.92859599
179,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m5t_1_l,7.55579720
180,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m5t_2_l,7.44256768
181,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m5t_3_l,7.24259042
182,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m1_laminar_l,0.52228813
183,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m2_laminar_l,0.91782765
184,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m3_laminar_l,0.32481873
185,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m4_laminar_l,0.25670316
186,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,MF_m5_laminar_l,16.95690931
187,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R5_r,0.76557697
188,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R6_r,0.95342461
189,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R7_r,1.91575178
190,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R8_r,2.31839128
191,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R9_r,2.66311222
192,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R10_r,1.86376415
193,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R11_r,1.84303059
194,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R12_r,2.00528857
195,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R5_l,0.77136205
196,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R6_l,0.95682415
197,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R7_l,7.17192192
198,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R8_l,2.38219451
199,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R9_l,2.67361763
200,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R10_l,18.78093890
201,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R11_l,1.84531784
202,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,E0_R12_l,2.00580363
203,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO1_r,29.59231265
204,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO2_r,12.67349763
205,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO3_r,12.76462544
206,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO4_r,2.87338351
207,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO5_r,3.16994263
208,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO6_r,2.22720666
209,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO1_l,41.81242701
210,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO2_l,14.85422948
211,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO3_l,8.32354465
212,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO4_l,2.87712255
213,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO5_l,3.17007565
214,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,IO6_l,2.22734243
215,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_L1_r,1.72886421
216,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_L2_r,0.96684132
217,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_L3_r,1.11181488
218,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_L4_r,1.07050509
219,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_L5_r,1.08334236
220,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T12_r,2.30531649
221,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T11_r,2.19320677
222,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T10_r,0.93782454
223,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T9_r,0.62154598
224,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T8_r,1.54654504
225,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T7_r,0.79553723
226,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_R12_r,3.02638963
227,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_R11_r,2.96045881
228,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_Il_r,0.70219392
229,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_L1_l,1.07028308
230,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_L2_l,0.98586110
231,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_L3_l,1.13028839
232,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_L4_l,1.08769896
233,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_L5_l,1.10074857
234,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T12_l,0.63660599
235,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T11_l,0.74695973
236,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T10_l,0.83434498
237,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T9_l,0.48822321
238,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T8_l,0.59671003
239,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_T7_l,0.56571837
240,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_R12_l,0.52154359
241,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_R11_l,0.77988266
242,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,LD_Il_l,0.70904897
243,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,stern_mast,24.42088897
244,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,cleid_mast,4.47293999
245,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,cleid_occ,6.28424011
246,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,scalenus_ant,0.75120081
247,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,scalenus_med,1.62093427
248,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,scalenus_post,1.53631034
249,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,long_col_c1thx,0.28257735
250,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,long_col_c5thx,0.28857455
251,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_cl,11.49316420
252,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_acr_scap,14.37572511
253,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_acr_T1,3.27342225
254,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_acr_T2,1.50820146
255,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_acr_T3,1.50551993
256,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_inf_T4,0.67229758
257,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_inf_T5,0.67182069
258,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_inf_T6,1.07294835
259,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_inf_T7,0.92967141
260,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_inf_T8,0.78663822
261,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_inf_T9,0.62489004
262,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_inf_T10,0.48844785
263,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_inf_T11,0.46877647
264,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,trap_inf_T12,0.47141745
265,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,splen_cap_skl_T1,3.19756754
266,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,splen_cap_skl_T2,0.67789770
267,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,splen_cerv_c3_T3,0.36547876
268,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,splen_cerv_c3_T4,0.35995034
269,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,splen_cerv_c3_T5,0.35964898
270,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,splen_cerv_c3_T6,0.36039357
271,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,semi_cap_sklthx,22.57208939
272,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,semi_cerv_c3thx,1.61633453
273,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,levator_scap,44.71515775
274,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,longissi_cerv_c4thx,0.57066762
275,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,iliocost_cerv_c5rib,0.57899812
276,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,supmult-T1-C4,11.96516521
277,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,supmult-T1-C5,4.86453233
278,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,supmult-T2-C6,0.84807507
279,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,deepmult-T1-C5,5.06203140
280,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,deepmult-T1-C6,0.71934089
281,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,deepmult-T2-C7,0.26521047
282,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,deepmult-T2-T1,0.16480556
283,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_L2_T12,2.99226680
284,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_L1_T11,19.76239676
285,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_T12_T10,36.48583088
286,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_T11_T9,23.53519845
287,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_T10_T8,8.27699072
288,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_T9_T7,7.15097989
289,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_T8_T6,20.58049811
290,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_T7_T5,13.59734084
291,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_T6_T4,3.02600194
292,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_T5_T3,3.01500625
293,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_T4_T2,3.02157843
294,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,multifidus_T3_T1,3.00760718
295,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,stern_mast_L,26.55986752
296,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,cleid_mast_L,5.04348890
297,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,cleid_occ_L,6.97236837
298,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,scalenus_ant_L,0.75237335
299,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,scalenus_med_L,1.62287174
300,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,scalenus_post_L,1.53497173
301,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,long_col_c1thx_L,0.28135360
302,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,75.58575771,1.693630856,long_col_c5thx_L,0.27999267
