sex,age_group,model_file,thoracic1_x_norm,thoracic1_y_norm,thoracic1_z_norm,thoracic2_x_norm,thoracic2_y_norm,thoracic2_z_norm,thoracic3_x_norm,thoracic3_y_norm,thoracic3_z_norm,thoracic4_x_norm,thoracic4_y_norm,thoracic4_z_norm,thoracic5_x_norm,thoracic5_y_norm,thoracic5_z_norm,thoracic6_x_norm,thoracic6_y_norm,thoracic6_z_norm,thoracic7_x_norm,thoracic7_y_norm,thoracic7_z_norm,thoracic8_x_norm,thoracic8_y_norm,thoracic8_z_norm,thoracic9_x_norm,thoracic9_y_norm,thoracic9_z_norm,thoracic10_x_norm,thoracic10_y_norm,thoracic10_z_norm,thoracic11_x_norm,thoracic11_y_norm,thoracic11_z_norm,thoracic12_x_norm,thoracic12_y_norm,thoracic12_z_norm,lumbar1_x_norm,lumbar1_y_norm,lumbar1_z_norm,lumbar2_x_norm,lumbar2_y_norm,lumbar2_z_norm,lumbar3_x_norm,lumbar3_y_norm,lumbar3_z_norm,lumbar4_x_norm,lumbar4_y_norm,lumbar4_z_norm,lumbar5_x_norm,lumbar5_y_norm,lumbar5_z_norm
Male,Age5059,286_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.020119,0.960219,0.0,-0.039851,0.91554,0.0,-0.058107,0.864907,0.0,-0.061641,0.813479,0.0,-0.0614,0.760598,0.0,-0.056859,0.707244,0.0,-0.049395,0.653834,0.0,-0.037323,0.597465,0.0,-0.020496,0.541507,0.0,-0.00878,0.477495,0.0,0.008177,0.405956,0.0,0.020001,0.328612,0.0,0.028361,0.245587,0.0,0.039542,0.161129,0.0,0.033251,0.080442,0.0,0.0,0.0,0.0
Male,Age5059,290_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01066,0.954969,0.0,-0.01974,0.905084,0.0,-0.025888,0.849548,0.0,-0.026542,0.802304,0.0,-0.027794,0.753953,0.0,-0.022639,0.704066,0.0,-0.019601,0.652285,0.0,-0.016328,0.598899,0.0,-0.008678,0.540746,0.0,0.004255,0.476898,0.0,0.016487,0.405395,0.0,0.030194,0.327009,0.0,0.039683,0.246311,0.0,0.047299,0.16561,0.0,0.037629,0.082153,0.0,0.0,0.0,0.0
Male,Age5059,314_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.017865,0.954371,0.0,-0.034798,0.903422,0.0,-0.049495,0.846113,0.0,-0.05905,0.795389,0.0,-0.062787,0.744477,0.0,-0.062336,0.692286,0.0,-0.058293,0.639648,0.0,-0.050478,0.585171,0.0,-0.038669,0.529538,0.0,-0.016949,0.472162,0.0,0.007042,0.409237,0.0,0.026675,0.335568,0.0,0.038101,0.257752,0.0,0.047169,0.176169,0.0,0.038396,0.08764,0.0,0.0,0.0,0.0
Male,Age5059,330_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.019782,0.959701,0.0,-0.039113,0.914474,0.0,-0.05689,0.863269,0.0,-0.071602,0.811956,0.0,-0.091907,0.758694,0.0,-0.111742,0.704284,0.0,-0.117923,0.647751,0.0,-0.124382,0.588727,0.0,-0.116292,0.527593,0.0,-0.090069,0.465732,0.0,-0.0566,0.401688,0.0,-0.016891,0.335502,0.0,0.010833,0.254584,0.0,0.028922,0.164555,0.0,0.028013,0.08306,0.0,0.0,0.0,0.0
Male,Age5059,337_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.022354,0.956784,0.0,-0.044337,0.908217,0.0,-0.064767,0.853138,0.0,-0.073515,0.811797,0.0,-0.074654,0.767895,0.0,-0.070643,0.715786,0.0,-0.069583,0.66203,0.0,-0.059515,0.60642,0.0,-0.050988,0.547211,0.0,-0.031759,0.485183,0.0,-0.010495,0.419223,0.0,0.008403,0.344009,0.0,0.013106,0.26055,0.0,0.030153,0.178555,0.0,0.02976,0.090223,0.0,0.0,0.0,0.0
Male,Age5059,406_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015409,0.95472,0.0,-0.029672,0.904294,0.0,-0.041474,0.847764,0.0,-0.047184,0.798869,0.0,-0.052335,0.749649,0.0,-0.051412,0.699076,0.0,-0.051736,0.64697,0.0,-0.048703,0.592171,0.0,-0.044617,0.532891,0.0,-0.035029,0.469396,0.0,-0.023584,0.401134,0.0,-0.00459,0.326142,0.0,0.01889,0.251461,0.0,0.033196,0.174889,0.0,0.031048,0.088081,0.0,0.0,0.0,0.0
Male,Age5059,410_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.016383,0.95445,0.0,-0.031695,0.90367,0.0,-0.044626,0.84667,0.0,-0.048327,0.799444,0.0,-0.047505,0.751356,0.0,-0.042166,0.703031,0.0,-0.035678,0.650509,0.0,-0.031914,0.59507,0.0,-0.021814,0.535793,0.0,-0.010065,0.471589,0.0,0.007314,0.404095,0.0,0.02146,0.33095,0.0,0.025457,0.252461,0.0,0.037831,0.176145,0.0,0.033552,0.088365,0.0,0.0,0.0,0.0
Male,Age5059,468_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.019126,0.954414,0.0,-0.037438,0.90344,0.0,-0.053652,0.845997,0.0,-0.062886,0.794596,0.0,-0.067811,0.741845,0.0,-0.067585,0.687772,0.0,-0.063345,0.634847,0.0,-0.053691,0.580239,0.0,-0.041602,0.520786,0.0,-0.028838,0.458552,0.0,-0.009431,0.400575,0.0,0.016512,0.332615,0.0,0.029028,0.259259,0.0,0.040932,0.179375,0.0,0.035416,0.089795,0.0,0.0,0.0,0.0
Male,Age5059,497_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.0182,0.955956,0.0,-0.035589,0.906723,0.0,-0.050918,0.851263,0.0,-0.059351,0.802657,0.0,-0.060466,0.751606,0.0,-0.05904,0.698062,0.0,-0.0475,0.643946,0.0,-0.040467,0.587565,0.0,-0.024863,0.5307,0.0,-0.005543,0.468991,0.0,0.015282,0.400108,0.0,0.029594,0.327486,0.0,0.033204,0.25065,0.0,0.043189,0.172024,0.0,0.036004,0.085804,0.0,0.0,0.0,0.0
Male,Age5059,519_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.013117,0.956958,0.0,-0.025001,0.90911,0.0,-0.034387,0.855599,0.0,-0.0384,0.797431,0.0,-0.037601,0.743413,0.0,-0.037234,0.688376,0.0,-0.033449,0.635824,0.0,-0.03322,0.579702,0.0,-0.029524,0.519361,0.0,-0.025147,0.455789,0.0,-0.014339,0.39019,0.0,0.00047,0.321666,0.0,0.016033,0.245892,0.0,0.031233,0.16453,0.0,0.02921,0.082862,0.0,0.0,0.0,0.0
Male,Age5059,644_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.018023,0.956777,0.0,-0.035266,0.90845,0.0,-0.050505,0.854001,0.0,-0.060484,0.804023,0.0,-0.065448,0.751441,0.0,-0.068507,0.69731,0.0,-0.064018,0.642469,0.0,-0.054702,0.58775,0.0,-0.043808,0.529529,0.0,-0.02914,0.467563,0.0,-0.009129,0.40054,0.0,0.011316,0.327648,0.0,0.026155,0.249126,0.0,0.038208,0.170051,0.0,0.033266,0.085175,0.0,0.0,0.0,0.0
Male,Age5059,802_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01225,0.958702,0.0,-0.023287,0.912812,0.0,-0.031889,0.861516,0.0,-0.035856,0.811218,0.0,-0.036441,0.760944,0.0,-0.034798,0.705506,0.0,-0.030154,0.646,0.0,-0.027077,0.588513,0.0,-0.014206,0.528368,0.0,-0.001106,0.466552,0.0,0.015867,0.398567,0.0,0.031682,0.321317,0.0,0.036354,0.237702,0.0,0.044166,0.154122,0.0,0.035096,0.076441,0.0,0.0,0.0,0.0
Male,Age5059,829_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.010765,0.956991,0.0,-0.020077,0.909315,0.0,-0.02665,0.85619,0.0,-0.024111,0.806746,0.0,-0.016797,0.756306,0.0,-0.009427,0.703848,0.0,-0.002303,0.649447,0.0,-0.001824,0.592141,0.0,0.002681,0.529472,0.0,0.006634,0.46394,0.0,0.015575,0.39268,0.0,0.025717,0.318211,0.0,0.029033,0.237474,0.0,0.039279,0.160262,0.0,0.033045,0.080012,0.0,0.0,0.0,0.0
Male,Age5059,841_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.00976,0.954674,0.0,-0.017839,0.904522,0.0,-0.022863,0.848768,0.0,-0.026672,0.799573,0.0,-0.030114,0.748419,0.0,-0.023321,0.696783,0.0,-0.018653,0.643837,0.0,-0.010621,0.587754,0.0,-0.0032,0.527884,0.0,0.002288,0.465997,0.0,0.011591,0.399118,0.0,0.021482,0.327171,0.0,0.030197,0.248866,0.0,0.04101,0.167612,0.0,0.034525,0.083689,0.0,0.0,0.0,0.0
Male,Age5059,909_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.028707,0.95665,0.0,-0.057631,0.907573,0.0,-0.085655,0.851398,0.0,-0.095906,0.80245,0.0,-0.093902,0.754545,0.0,-0.089624,0.704227,0.0,-0.077054,0.65494,0.0,-0.0647,0.601104,0.0,-0.055285,0.545186,0.0,-0.035542,0.487271,0.0,-0.015277,0.421954,0.0,0.007147,0.349689,0.0,0.023958,0.271234,0.0,0.038237,0.189692,0.0,0.034834,0.09536,0.0,0.0,0.0,0.0
Male,Age5059,921_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.01828,0.957263,0.0,-0.035832,0.909458,0.0,-0.051452,0.855555,0.0,-0.061482,0.809768,0.0,-0.064473,0.758783,0.0,-0.063648,0.705795,0.0,-0.053695,0.653823,0.0,-0.042953,0.603353,0.0,-0.028142,0.547587,0.0,-0.010623,0.484001,0.0,0.009515,0.412949,0.0,0.029495,0.335595,0.0,0.037546,0.253799,0.0,0.046369,0.166658,0.0,0.037229,0.082769,0.0,0.0,0.0,0.0
Male,Age5059,951_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01046,0.955738,0.0,-0.019364,0.906706,0.0,-0.025386,0.852123,0.0,-0.027148,0.803966,0.0,-0.025847,0.754099,0.0,-0.023168,0.70249,0.0,-0.016151,0.649294,0.0,-0.011443,0.594053,0.0,-0.00435,0.534286,0.0,0.007093,0.468236,0.0,0.021791,0.395777,0.0,0.029773,0.321796,0.0,0.026037,0.243251,0.0,0.037681,0.165026,0.0,0.032594,0.08261,0.0,0.0,0.0,0.0
Male,Age5059,966_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.020074,0.959688,0.0,-0.039727,0.914429,0.0,-0.057851,0.863164,0.0,-0.066447,0.813635,0.0,-0.071469,0.76168,0.0,-0.072062,0.707246,0.0,-0.070732,0.650521,0.0,-0.074506,0.590218,0.0,-0.06325,0.527683,0.0,-0.049385,0.462367,0.0,-0.026831,0.393683,0.0,-0.010592,0.32259,0.0,0.007133,0.246022,0.0,0.025204,0.165699,0.0,0.026176,0.083947,0.0,0.0,0.0,0.0
Male,Age5059,974_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.02094,0.959714,0.0,-0.041542,0.914435,0.0,-0.060708,0.863078,0.0,-0.062806,0.813649,0.0,-0.06187,0.761968,0.0,-0.052302,0.712332,0.0,-0.045076,0.66026,0.0,-0.038719,0.603818,0.0,-0.027604,0.540984,0.0,-0.017275,0.475615,0.0,-0.004066,0.40316,0.0,0.002673,0.324191,0.0,0.017249,0.243438,0.0,0.031652,0.165984,0.0,0.029543,0.083585,0.0,0.0,0.0,0.0
Male,Age5059,996_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.014597,0.956052,0.0,-0.028046,0.907127,0.0,-0.039073,0.852312,0.0,-0.035547,0.804913,0.0,-0.031617,0.7553,0.0,-0.028166,0.699681,0.0,-0.025703,0.644887,0.0,-0.022508,0.587492,0.0,-0.01824,0.526358,0.0,-0.00513,0.46517,0.0,0.008865,0.401547,0.0,0.025488,0.33141,0.0,0.035553,0.250854,0.0,0.044813,0.166423,0.0,0.036403,0.082772,0.0,0.0,0.0,0.0
Male,Age6069,113_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.017255,0.957385,0.0,-0.03369,0.909772,0.0,-0.048097,0.856165,0.0,-0.058833,0.806321,0.0,-0.061652,0.754078,0.0,-0.063627,0.701446,0.0,-0.060129,0.648803,0.0,-0.054102,0.591422,0.0,-0.04876,0.530981,0.0,-0.038206,0.468913,0.0,-0.018973,0.402024,0.0,-0.000323,0.329574,0.0,0.013598,0.249958,0.0,0.029854,0.16848,0.0,0.028806,0.085022,0.0,0.0,0.0,0.0
Male,Age6069,123_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.011957,0.959791,0.0,-0.022735,0.915113,0.0,-0.031149,0.865167,0.0,-0.036132,0.813345,0.0,-0.039702,0.758805,0.0,-0.044168,0.701609,0.0,-0.045703,0.645159,0.0,-0.044174,0.584478,0.0,-0.036718,0.521256,0.0,-0.015447,0.455342,0.0,0.008725,0.384605,0.0,0.028867,0.307077,0.0,0.041791,0.228434,0.0,0.047059,0.148862,0.0,0.03618,0.073484,0.0,0.0,0.0,0.0
Male,Age6069,131_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.010916,0.956896,0.0,-0.020391,0.909106,0.0,-0.027134,0.855843,0.0,-0.03097,0.806691,0.0,-0.030866,0.755751,0.0,-0.01948,0.701974,0.0,-0.009088,0.646583,0.0,-0.000184,0.589749,0.0,0.013508,0.528674,0.0,0.028329,0.462237,0.0,0.038227,0.393562,0.0,0.046328,0.317837,0.0,0.038716,0.239356,0.0,0.046014,0.158967,0.0,0.036437,0.078807,0.0,0.0,0.0,0.0
Male,Age6069,136_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015034,0.954543,0.0,-0.028875,0.903943,0.0,-0.040203,0.847256,0.0,-0.041064,0.795939,0.0,-0.03516,0.74474,0.0,-0.027631,0.692254,0.0,-0.018712,0.639653,0.0,-0.008947,0.583783,0.0,-0.000249,0.525444,0.0,0.00521,0.460405,0.0,0.00989,0.391355,0.0,0.020414,0.316199,0.0,0.023063,0.241641,0.0,0.034901,0.174741,0.0,0.031921,0.087869,0.0,0.0,0.0,0.0
Male,Age6069,143_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015715,0.954131,0.0,-0.03028,0.903044,0.0,-0.042363,0.845766,0.0,-0.053123,0.792992,0.0,-0.069766,0.741484,0.0,-0.070757,0.685419,0.0,-0.083047,0.630316,0.0,-0.078687,0.576266,0.0,-0.065854,0.517559,0.0,-0.052479,0.448773,0.0,-0.02508,0.381343,0.0,0.013707,0.314625,0.0,0.03508,0.247974,0.0,0.044231,0.174942,0.0,0.036776,0.087236,0.0,0.0,0.0,0.0
Male,Age6069,203_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.013064,0.958994,0.0,-0.025007,0.913378,0.0,-0.034628,0.862313,0.0,-0.042723,0.808031,0.0,-0.0439,0.7527,0.0,-0.0399,0.696583,0.0,-0.03559,0.636921,0.0,-0.035096,0.573898,0.0,-0.035006,0.507921,0.0,-0.034063,0.438684,0.0,-0.030777,0.366925,0.0,-0.004383,0.309434,0.0,0.018475,0.237584,0.0,0.032275,0.15689,0.0,0.029148,0.078818,0.0,0.0,0.0,0.0
Male,Age6069,220_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.019707,0.958103,0.0,-0.038866,0.911133,0.0,-0.056315,0.858023,0.0,-0.066954,0.806744,0.0,-0.07169,0.754376,0.0,-0.071738,0.698492,0.0,-0.065557,0.644526,0.0,-0.057316,0.588899,0.0,-0.042927,0.532141,0.0,-0.023979,0.470468,0.0,-0.00118,0.40512,0.0,0.020658,0.333932,0.0,0.03084,0.251741,0.0,0.041707,0.167194,0.0,0.034854,0.083416,0.0,0.0,0.0,0.0
Male,Age6069,236_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.01033,0.957841,0.0,-0.019213,0.911122,0.0,-0.025389,0.859077,0.0,-0.025359,0.808534,0.0,-0.023861,0.756664,0.0,-0.023387,0.702737,0.0,-0.019766,0.649305,0.0,-0.014375,0.591476,0.0,-0.006652,0.530917,0.0,0.004469,0.463441,0.0,0.022736,0.396542,0.0,0.041021,0.322035,0.0,0.042461,0.2378,0.0,0.048242,0.154172,0.0,0.037214,0.076147,0.0,0.0,0.0,0.0
Male,Age6069,324_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.018186,0.956008,0.0,-0.03556,0.906834,0.0,-0.050878,0.851439,0.0,-0.057735,0.798962,0.0,-0.05863,0.74641,0.0,-0.054134,0.693867,0.0,-0.047744,0.640498,0.0,-0.040874,0.585352,0.0,-0.030099,0.527991,0.0,-0.014932,0.467725,0.0,0.007551,0.404251,0.0,0.027751,0.336403,0.0,0.039628,0.255504,0.0,0.047983,0.170539,0.0,0.038373,0.084654,0.0,0.0,0.0,0.0
Male,Age6069,422_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01757,0.956203,0.0,-0.034282,0.907274,0.0,-0.048892,0.852204,0.0,-0.05268,0.805484,0.0,-0.051371,0.754662,0.0,-0.045701,0.704228,0.0,-0.038706,0.651268,0.0,-0.027503,0.596178,0.0,-0.013039,0.539037,0.0,0.001705,0.477138,0.0,0.014591,0.406023,0.0,0.028133,0.331082,0.0,0.028644,0.252355,0.0,0.040216,0.170959,0.0,0.034378,0.085488,0.0,0.0,0.0,0.0
Male,Age6069,501_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.013711,0.957222,0.0,-0.026257,0.909631,0.0,-0.036393,0.856348,0.0,-0.042469,0.804094,0.0,-0.049136,0.749637,0.0,-0.053902,0.694251,0.0,-0.059815,0.638025,0.0,-0.064789,0.579483,0.0,-0.060556,0.518765,0.0,-0.045052,0.457508,0.0,-0.027736,0.390837,0.0,-0.000257,0.323383,0.0,0.01684,0.245265,0.0,0.031718,0.164151,0.0,0.029433,0.082629,0.0,0.0,0.0,0.0
Male,Age6069,547_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.012399,0.951419,0.0,-0.023179,0.897552,0.0,-0.030889,0.837509,0.0,-0.03948,0.78875,0.0,-0.040214,0.735808,0.0,-0.039331,0.683779,0.0,-0.034831,0.629369,0.0,-0.028911,0.577047,0.0,-0.02528,0.517487,0.0,-0.024663,0.457929,0.0,-0.011353,0.39442,0.0,0.009806,0.327369,0.0,0.038584,0.260136,0.0,0.047698,0.180405,0.0,0.039007,0.089793,0.0,0.0,0.0,0.0
Male,Age6069,579_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.021404,0.954753,0.0,-0.042228,0.904019,0.0,-0.061218,0.846647,0.0,-0.0761,0.793414,0.0,-0.086388,0.741797,0.0,-0.091104,0.69262,0.0,-0.086383,0.643123,0.0,-0.081822,0.589491,0.0,-0.066563,0.537071,0.0,-0.046421,0.477784,0.0,-0.020646,0.413204,0.0,0.009624,0.340214,0.0,0.028692,0.260932,0.0,0.040784,0.181768,0.0,0.035528,0.091048,0.0,0.0,0.0,0.0
Male,Age6069,599_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.007534,0.958204,0.0,-0.013384,0.912038,0.0,-0.016264,0.860841,0.0,-0.017958,0.810106,0.0,-0.01588,0.757581,0.0,-0.010254,0.704053,0.0,-0.004755,0.648493,0.0,-0.000533,0.591892,0.0,0.008879,0.530846,0.0,0.014513,0.464418,0.0,0.022535,0.392469,0.0,0.032606,0.316989,0.0,0.03488,0.234881,0.0,0.042943,0.152117,0.0,0.034303,0.075498,0.0,0.0,0.0,0.0
Male,Age6069,604_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015175,0.956114,0.0,-0.029262,0.907224,0.0,-0.040989,0.852397,0.0,-0.046772,0.800284,0.0,-0.045993,0.749172,0.0,-0.038558,0.695676,0.0,-0.032786,0.641935,0.0,-0.020613,0.586397,0.0,-0.009369,0.527643,0.0,0.003233,0.465994,0.0,0.016837,0.399772,0.0,0.029062,0.324226,0.0,0.031542,0.244869,0.0,0.041574,0.167748,0.0,0.034828,0.083713,0.0,0.0,0.0,0.0
Male,Age6069,613_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015052,0.954345,0.0,-0.028903,0.903528,0.0,-0.040225,0.846602,0.0,-0.046317,0.795435,0.0,-0.047358,0.741221,0.0,-0.044405,0.685608,0.0,-0.039682,0.629931,0.0,-0.033989,0.573387,0.0,-0.026405,0.512216,0.0,-0.012252,0.454945,0.0,0.004372,0.394454,0.0,0.020119,0.327298,0.0,0.030035,0.251349,0.0,0.040999,0.174151,0.0,0.035038,0.08708,0.0,0.0,0.0,0.0
Male,Age6069,622_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.023173,0.960783,0.0,-0.04628,0.916542,0.0,-0.068279,0.866135,0.0,-0.078382,0.817758,0.0,-0.078563,0.765867,0.0,-0.077592,0.714397,0.0,-0.075024,0.66069,0.0,-0.07249,0.601707,0.0,-0.061092,0.541348,0.0,-0.050022,0.475408,0.0,-0.027637,0.405224,0.0,-0.004584,0.330203,0.0,0.009251,0.250392,0.0,0.027101,0.167353,0.0,0.027291,0.084654,0.0,0.0,0.0,0.0
Male,Age6069,630_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.007647,0.95416,0.0,-0.013383,0.903564,0.0,-0.015801,0.847505,0.0,-0.013169,0.797599,0.0,-0.008252,0.745336,0.0,-0.004653,0.691851,0.0,-0.003534,0.636291,0.0,0.000843,0.580658,0.0,0.002863,0.520589,0.0,0.009733,0.457762,0.0,0.023429,0.391658,0.0,0.036721,0.318063,0.0,0.039544,0.241494,0.0,0.046895,0.166487,0.0,0.03749,0.082639,0.0,0.0,0.0,0.0
Male,Age6069,636_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.018495,0.961032,0.0,-0.036501,0.917334,0.0,-0.052934,0.867913,0.0,-0.060055,0.81779,0.0,-0.061569,0.76652,0.0,-0.059076,0.715332,0.0,-0.055671,0.661068,0.0,-0.050205,0.602402,0.0,-0.040158,0.539696,0.0,-0.024072,0.472168,0.0,-0.006246,0.399481,0.0,0.011319,0.322204,0.0,0.02378,0.239463,0.0,0.035998,0.156451,0.0,0.031044,0.078296,0.0,0.0,0.0,0.0
Male,Age6069,674_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01564,0.955488,0.0,-0.030201,0.90589,0.0,-0.042395,0.850247,0.0,-0.045854,0.801366,0.0,-0.051257,0.749305,0.0,-0.051518,0.696046,0.0,-0.046625,0.64244,0.0,-0.040973,0.586646,0.0,-0.028299,0.531464,0.0,-0.007549,0.473872,0.0,0.009761,0.407549,0.0,0.023603,0.332275,0.0,0.029523,0.253145,0.0,0.040898,0.170757,0.0,0.034716,0.085327,0.0,0.0,0.0,0.0
Male,Age6069,685_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015581,0.959652,0.0,-0.030315,0.914613,0.0,-0.04305,0.86397,0.0,-0.043907,0.813889,0.0,-0.044767,0.761852,0.0,-0.04306,0.707561,0.0,-0.042194,0.651797,0.0,-0.041846,0.594179,0.0,-0.037596,0.53288,0.0,-0.028352,0.464537,0.0,-0.007538,0.395723,0.0,0.012356,0.321976,0.0,0.029036,0.242271,0.0,0.039706,0.155997,0.0,0.03293,0.077767,0.0,0.0,0.0,0.0
Male,Age6069,898_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.023817,0.956095,0.0,-0.047358,0.906688,0.0,-0.06944,0.850567,0.0,-0.081459,0.800194,0.0,-0.091085,0.747809,0.0,-0.096563,0.695154,0.0,-0.094143,0.642457,0.0,-0.089957,0.588331,0.0,-0.081974,0.52929,0.0,-0.058812,0.470441,0.0,-0.034917,0.404688,0.0,-0.007304,0.33793,0.0,0.017837,0.262901,0.0,0.033373,0.182883,0.0,0.031773,0.092211,0.0,0.0,0.0,0.0
Male,Age6069,900_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.021916,0.958743,0.0,-0.04353,0.912346,0.0,-0.063724,0.859678,0.0,-0.07606,0.808368,0.0,-0.083592,0.754892,0.0,-0.087096,0.701074,0.0,-0.086087,0.644647,0.0,-0.086076,0.586282,0.0,-0.078334,0.526605,0.0,-0.053526,0.471158,0.0,-0.021136,0.404939,0.0,0.002813,0.331919,0.0,0.018497,0.252946,0.0,0.033393,0.170633,0.0,0.030812,0.085858,0.0,0.0,0.0,0.0
Male,Age6069,977_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.019212,0.95791,0.0,-0.03782,0.910755,0.0,-0.054648,0.857488,0.0,-0.067288,0.806255,0.0,-0.06534,0.754748,0.0,-0.061688,0.703411,0.0,-0.050463,0.650465,0.0,-0.039597,0.593713,0.0,-0.025202,0.533495,0.0,-0.006235,0.46663,0.0,0.007121,0.393189,0.0,0.02654,0.319003,0.0,0.037877,0.241671,0.0,0.045734,0.166012,0.0,0.036848,0.082486,0.0,0.0,0.0,0.0
Male,Age6069,978_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.017657,0.957658,0.0,-0.034547,0.910318,0.0,-0.049476,0.856977,0.0,-0.05072,0.807577,0.0,-0.052197,0.758742,0.0,-0.045989,0.709955,0.0,-0.039939,0.657236,0.0,-0.02891,0.600452,0.0,-0.015719,0.541225,0.0,0.000433,0.477247,0.0,0.020207,0.407682,0.0,0.034016,0.330853,0.0,0.038891,0.247707,0.0,0.04681,0.164195,0.0,0.037263,0.081458,0.0,0.0,0.0,0.0
Male,Age7079,134_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01724,0.956246,0.0,-0.033593,0.907382,0.0,-0.047817,0.852409,0.0,-0.057911,0.80196,0.0,-0.059282,0.749508,0.0,-0.05543,0.697652,0.0,-0.04569,0.642794,0.0,-0.034854,0.587879,0.0,-0.022465,0.529831,0.0,-0.010449,0.467542,0.0,0.00614,0.399667,0.0,0.02212,0.328843,0.0,0.025237,0.251272,0.0,0.037774,0.170904,0.0,0.033107,0.085651,0.0,0.0,0.0,0.0
Male,Age7079,139_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.012975,0.956153,0.0,-0.024656,0.907431,0.0,-0.033751,0.852974,0.0,-0.041022,0.803133,0.0,-0.041167,0.753801,0.0,-0.032634,0.702151,0.0,-0.027117,0.648254,0.0,-0.021208,0.59051,0.0,-0.015757,0.531452,0.0,-0.011779,0.465104,0.0,-0.005285,0.396765,0.0,0.003337,0.32377,0.0,0.011248,0.245514,0.0,0.027692,0.167921,0.0,0.027641,0.084902,0.0,0.0,0.0,0.0
